No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,hujan,musim
32559,2016,11,16,14,99.0,127.0,27.0,66.0,1400.0,33.0,11.7,1015.3,-3.7,0.0,ENE,1.5,Guanyuan,False,Other
32560,2016,11,16,15,101.0,121.0,25.0,69.0,1300.0,33.0,12.0,1015.3,-3.8,0.0,NE,0.7,Guanyuan,False,Other
32561,2016,11,16,16,96.0,119.0,23.0,75.0,1300.0,28.0,10.8,1015.5,-3.0,0.0,ESE,0.3,Guanyuan,False,Other
32562,2016,11,16,17,95.0,121.0,18.0,91.0,1500.0,8.0,7.6,1016.0,-1.4,0.0,WSW,0.0,Guanyuan,False,Other
32563,2016,11,16,18,99.0,120.0,16.0,102.0,1600.0,2.0,5.8,1016.7,-0.3,0.0,ESE,0.6,Guanyuan,False,Other
32564,2016,11,16,19,103.0,132.0,16.0,106.0,1800.0,2.0,5.0,1017.6,0.2,0.0,ENE,0.7,Guanyuan,False,Other
32565,2016,11,16,20,118.0,168.0,17.0,111.0,2100.0,2.0,4.2,1018.2,0.7,0.0,ENE,0.6,Guanyuan,False,Other
32566,2016,11,16,21,136.0,192.0,14.0,109.0,2700.0,2.0,3.7,1018.9,1.7,0.0,NE,0.2,Guanyuan,False,Other
32567,2016,11,16,22,131.0,208.0,19.0,112.0,3900.0,2.0,3.1,1019.3,1.0,0.0,NE,0.9,Guanyuan,False,Other
32568,2016,11,16,23,170.0,247.0,35.0,114.0,4400.0,2.0,2.6,1019.5,1.0,0.0,E,0.9,Guanyuan,False,Other
32569,2016,11,17,0,191.0,282.0,33.0,114.0,4500.0,2.0,2.4,1020.0,0.9,0.0,NE,0.9,Guanyuan,False,Other
32570,2016,11,17,1,181.0,259.0,23.0,108.0,4300.0,2.0,2.6,1020.4,0.8,0.0,SW,0.5,Guanyuan,False,Other
32571,2016,11,17,2,195.0,252.0,21.0,110.0,3700.0,2.0,3.0,1020.8,1.2,0.0,NE,0.1,Guanyuan,False,Other
32572,2016,11,17,3,201.0,250.0,25.0,100.0,3700.0,2.0,3.5,1021.2,1.4,0.0,NNE,0.5,Guanyuan,False,Other
32573,2016,11,17,4,150.0,194.0,33.0,82.0,3000.0,2.0,5.8,1021.0,1.3,0.0,E,1.7,Guanyuan,False,Other
32574,2016,11,17,5,116.0,147.0,26.0,64.0,2100.0,2.0,6.4,1020.8,0.5,0.0,SE,1.2,Guanyuan,False,Other
32575,2016,11,17,6,69.0,81.0,19.0,46.0,1500.0,3.0,6.2,1020.8,-0.5,0.0,SSE,1.1,Guanyuan,False,Other
32576,2016,11,17,7,64.0,76.0,18.0,52.0,1300.0,2.0,6.0,1021.2,-1.0,0.0,SE,1.6,Guanyuan,False,Other
32577,2016,11,17,8,65.0,76.0,17.0,50.0,1300.0,2.0,5.8,1021.6,-1.6,0.0,SE,0.9,Guanyuan,False,Other
32578,2016,11,17,9,64.0,81.0,18.0,52.0,1400.0,2.0,6.3,1021.7,-1.6,0.0,SE,1.1,Guanyuan,False,Other
32579,2016,11,17,10,60.0,88.0,27.0,52.0,1500.0,6.0,6.7,1021.5,-1.7,0.0,SSE,0.5,Guanyuan,False,Other
32580,2016,11,17,11,72.0,104.0,28.0,49.0,1400.0,11.0,6.7,1021.1,-2.5,0.0,S,1.3,Guanyuan,False,Other
32581,2016,11,17,12,75.0,99.0,27.0,53.0,1400.0,8.0,6.7,1020.4,-2.0,0.0,SSE,2.0,Guanyuan,False,Other
32582,2016,11,17,13,84.0,110.0,28.0,58.0,1600.0,4.0,6.7,1019.4,-1.0,0.0,S,1.3,Guanyuan,False,Other
32583,2016,11,17,14,86.0,113.0,26.0,60.0,1700.0,2.0,6.7,1018.4,-1.0,0.0,SE,1.6,Guanyuan,False,Other
32584,2016,11,17,15,99.0,121.0,21.0,62.0,1600.0,2.0,6.7,1017.8,-0.5,0.0,E,1.0,Guanyuan,False,Other
32585,2016,11,17,16,104.0,132.0,16.0,62.0,1500.0,2.0,6.7,1017.6,-0.8,0.0,E,1.1,Guanyuan,False,Other
32586,2016,11,17,17,96.0,131.0,16.0,64.0,1700.0,2.0,6.6,1017.4,-0.4,0.0,E,1.1,Guanyuan,False,Other
32587,2016,11,17,18,109.0,155.0,17.0,68.0,2100.0,2.0,6.7,1017.4,1.4,0.0,ESE,1.3,Guanyuan,False,Other
32588,2016,11,17,19,115.0,186.0,17.0,70.0,2300.0,2.0,6.7,1017.1,0.1,0.0,ESE,1.2,Guanyuan,False,Other
32589,2016,11,17,20,126.0,206.0,18.0,72.0,2500.0,2.0,6.7,1016.7,-0.1,0.0,SE,0.8,Guanyuan,False,Other
32590,2016,11,17,21,136.0,229.0,20.0,72.0,2800.0,2.0,6.5,1016.8,0.0,0.0,ESE,0.7,Guanyuan,False,Other
32591,2016,11,17,22,152.0,262.0,19.0,71.0,2800.0,2.0,6.5,1016.7,0.6,0.0,ENE,1.0,Guanyuan,False,Other
32592,2016,11,17,23,146.0,251.0,19.0,71.0,2800.0,2.0,6.5,1015.9,0.2,0.0,E,1.1,Guanyuan,False,Other
32593,2016,11,18,0,150.0,254.0,22.0,75.0,3300.0,2.0,6.5,1015.5,0.2,0.0,E,0.9,Guanyuan,False,Other
32594,2016,11,18,1,171.0,246.0,28.0,80.0,4200.0,2.0,6.3,1015.2,0.2,0.0,NE,1.1,Guanyuan,False,Other
32595,2016,11,18,2,182.0,267.0,26.0,79.0,3600.0,2.0,6.2,1014.7,0.5,0.0,ENE,1.3,Guanyuan,False,Other
32596,2016,11,18,3,187.0,299.0,27.0,80.0,4000.0,2.0,6.3,1014.2,1.8,0.0,ENE,0.8,Guanyuan,False,Other
32597,2016,11,18,4,187.0,274.0,24.0,80.0,3800.0,2.0,6.1,1013.1,2.0,0.0,ENE,1.1,Guanyuan,False,Other
32598,2016,11,18,5,187.0,281.0,23.0,78.0,3600.0,2.0,6.1,1012.9,2.4,0.0,ESE,0.8,Guanyuan,False,Other
32599,2016,11,18,6,191.0,290.0,26.0,80.0,3900.0,2.0,6.2,1012.2,2.6,0.0,E,1.1,Guanyuan,False,Other
32600,2016,11,18,7,190.0,293.0,26.0,80.0,4000.0,2.0,6.4,1012.1,2.5,0.0,E,0.6,Guanyuan,False,Other
32601,2016,11,18,8,184.0,287.0,27.0,81.0,4200.0,2.0,6.6,1012.1,2.9,0.0,NE,1.5,Guanyuan,False,Other
32602,2016,11,18,9,187.0,300.0,30.0,84.0,4300.0,2.0,6.8,1012.0,2.9,0.0,E,1.0,Guanyuan,False,Other
32603,2016,11,18,10,192.0,298.0,30.0,90.0,4200.0,2.0,7.3,1011.5,2.8,0.0,NE,1.3,Guanyuan,False,Other
32604,2016,11,18,11,212.0,321.0,30.0,97.0,4300.0,2.0,7.9,1010.7,3.4,0.0,ENE,1.1,Guanyuan,False,Other
32605,2016,11,18,12,230.0,369.0,29.0,107.0,4500.0,2.0,7.8,1010.0,3.1,0.0,ESE,1.4,Guanyuan,False,Other
32606,2016,11,18,13,247.0,391.0,25.0,113.0,4400.0,2.0,7.6,1009.3,2.9,0.0,ENE,1.4,Guanyuan,False,Other
32607,2016,11,18,14,259.0,417.0,23.0,112.0,4200.0,2.0,7.3,1008.7,3.9,0.0,ESE,1.5,Guanyuan,False,Other
32608,2016,11,18,15,270.0,418.0,22.0,111.0,4200.0,2.0,6.7,1008.6,5.2,0.0,E,1.2,Guanyuan,False,Other
32609,2016,11,18,16,246.0,382.0,19.0,98.0,3900.0,2.0,6.4,1008.6,5.3,0.0,E,1.1,Guanyuan,False,Other
32610,2016,11,18,17,216.0,287.0,14.0,91.0,3800.0,2.0,6.3,1008.6,5.4,0.0,E,0.3,Guanyuan,False,Other
32611,2016,11,18,18,171.0,175.0,11.0,86.0,3500.0,2.0,6.5,1009.0,5.8,0.0,NE,0.9,Guanyuan,False,Other
32612,2016,11,18,19,149.0,149.0,10.0,83.0,3300.0,2.0,6.6,1009.1,5.9,0.0,ENE,0.7,Guanyuan,False,Other
32613,2016,11,18,20,190.0,216.0,10.0,97.0,3600.0,2.0,6.8,1009.0,6.1,0.0,NNE,0.7,Guanyuan,False,Other
32614,2016,11,18,21,189.0,247.0,10.0,94.0,3500.0,2.0,6.9,1009.1,6.2,0.0,NNE,0.6,Guanyuan,False,Other
32615,2016,11,18,22,202.0,223.0,10.0,94.0,3600.0,2.0,6.9,1009.3,6.3,0.0,ENE,1.2,Guanyuan,False,Other
32616,2016,11,18,23,226.0,287.0,11.0,97.0,3600.0,2.0,7.0,1009.5,6.4,0.0,NNE,0.9,Guanyuan,False,Other
32617,2016,11,19,0,238.0,308.0,12.0,103.0,3400.0,2.0,7.0,1009.8,6.1,0.0,NNE,0.8,Guanyuan,False,Other
32618,2016,11,19,1,246.0,357.0,15.0,103.0,3700.0,2.0,7.5,1010.1,5.3,0.0,NNW,1.1,Guanyuan,False,Other
32619,2016,11,19,2,223.0,338.0,17.0,99.0,3400.0,2.0,7.0,1009.5,5.8,0.0,ESE,1.0,Guanyuan,False,Other
32620,2016,11,19,3,223.0,272.0,13.0,92.0,3000.0,2.0,6.1,1009.4,5.1,0.0,E,0.4,Guanyuan,False,Other
32621,2016,11,19,4,212.0,259.0,12.0,90.0,2900.0,2.0,5.6,1009.5,4.7,0.0,N,0.3,Guanyuan,False,Other
32622,2016,11,19,5,205.0,244.0,11.0,85.0,2700.0,2.0,6.3,1010.3,4.6,0.0,N,1.2,Guanyuan,False,Other
32623,2016,11,19,6,189.0,204.0,15.0,80.0,2600.0,2.0,7.5,1010.9,3.7,0.0,N,1.7,Guanyuan,False,Other
32624,2016,11,19,7,132.0,132.0,16.0,67.0,2000.0,2.0,9.2,1012.2,0.9,0.0,NW,2.3,Guanyuan,False,Other
32625,2016,11,19,8,33.0,35.0,12.0,53.0,1000.0,2.0,9.8,1013.2,-1.9,0.0,NNE,1.3,Guanyuan,False,Other
32626,2016,11,19,9,17.0,30.0,9.0,47.0,800.0,9.0,11.1,1014.0,-2.4,0.0,NE,1.2,Guanyuan,False,Other
32627,2016,11,19,10,27.0,38.0,9.0,36.0,700.0,23.0,11.9,1014.4,-3.5,0.0,NNW,3.3,Guanyuan,False,Other
32628,2016,11,19,11,50.0,50.0,9.0,31.0,700.0,32.0,12.7,1014.8,-2.8,0.0,NNE,1.9,Guanyuan,False,Other
32629,2016,11,19,12,49.0,49.0,5.0,26.0,600.0,43.0,13.1,1014.2,-2.0,0.0,E,2.0,Guanyuan,False,Other
32630,2016,11,19,13,42.0,42.0,4.0,30.0,600.0,46.0,14.4,1013.8,-3.0,0.0,SE,1.3,Guanyuan,False,Other
32631,2016,11,19,14,14.0,51.0,2.0,26.0,300.0,60.0,15.3,1013.1,-4.6,0.0,ENE,1.3,Guanyuan,False,Other
32632,2016,11,19,15,22.0,115.0,2.0,25.0,300.0,62.0,14.9,1013.2,-5.5,0.0,ENE,1.7,Guanyuan,False,Other
32633,2016,11,19,16,86.0,150.0,7.0,52.0,1000.0,47.0,13.8,1014.2,-3.5,0.0,E,2.0,Guanyuan,False,Other
32634,2016,11,19,17,179.0,258.0,17.0,97.0,2200.0,25.0,12.8,1015.1,-2.7,0.0,SE,1.7,Guanyuan,False,Other
32635,2016,11,19,18,212.0,259.0,17.0,106.0,2500.0,18.0,12.1,1016.1,4.1,0.0,SW,2.0,Guanyuan,False,Other
32636,2016,11,19,19,233.0,267.0,15.0,110.0,2700.0,11.0,10.3,1017.0,3.8,0.0,SW,1.3,Guanyuan,False,Other
32637,2016,11,19,20,245.0,268.0,14.0,114.0,2800.0,4.0,8.6,1018.2,6.0,0.0,SE,3.1,Guanyuan,False,Other
32638,2016,11,19,21,230.0,271.0,11.0,108.0,3000.0,2.0,8.5,1019.1,5.9,0.0,SE,2.7,Guanyuan,False,Other
32639,2016,11,19,22,140.0,153.0,11.0,69.0,1900.0,2.0,8.4,1020.2,6.0,0.0,SE,2.1,Guanyuan,False,Other
32640,2016,11,19,23,103.0,103.0,9.0,56.0,1700.0,2.0,8.1,1020.7,5.4,0.0,SE,2.9,Guanyuan,False,Other
32641,2016,11,20,0,97.0,97.0,9.0,52.0,1900.0,4.0,7.4,1021.2,4.5,0.0,SE,2.4,Guanyuan,False,Other
32642,2016,11,20,1,114.0,114.0,6.0,55.0,1900.0,2.0,6.4,1021.3,3.4,0.0,SE,1.8,Guanyuan,False,Other
32643,2016,11,20,2,102.0,102.0,6.0,51.0,1100.0,2.0,6.1,1021.3,2.9,0.0,ESE,2.8,Guanyuan,False,Other
32644,2016,11,20,3,83.0,83.0,5.0,48.0,900.0,2.0,6.1,1020.6,2.7,0.0,ESE,2.8,Guanyuan,False,Other
32645,2016,11,20,4,68.0,68.0,5.0,46.0,800.0,2.0,5.8,1020.4,2.6,0.0,ESE,2.3,Guanyuan,False,Other
32646,2016,11,20,5,64.0,64.0,3.0,43.0,700.0,2.0,5.7,1020.8,2.5,0.0,ESE,2.4,Guanyuan,False,Other
32647,2016,11,20,6,51.0,51.0,3.0,42.0,700.0,3.0,4.1,1020.9,1.3,0.0,ESE,2.4,Guanyuan,False,Other
32648,2016,11,20,7,44.0,44.0,2.0,44.0,800.0,2.0,3.7,1021.9,1.1,0.0,ESE,1.9,Guanyuan,False,Other
32649,2016,11,20,8,48.0,48.0,2.0,47.0,1000.0,2.0,3.8,1022.5,0.0,0.0,ESE,2.2,Guanyuan,False,Other
32650,2016,11,20,9,49.0,49.0,4.0,48.0,900.0,2.0,3.8,1022.6,-0.2,0.0,E,1.9,Guanyuan,False,Other
32651,2016,11,20,10,58.0,70.0,5.0,48.0,1100.0,2.0,3.7,1022.1,-0.5,0.0,ESE,3.0,Guanyuan,False,Other
32652,2016,11,20,11,61.0,94.0,4.0,48.0,1200.0,2.0,3.6,1021.7,-0.4,0.0,E,2.5,Guanyuan,False,Other
32653,2016,11,20,12,70.0,80.0,2.0,47.0,1500.0,2.0,3.4,1021.1,-0.6,0.0,E,1.9,Guanyuan,False,Other
32654,2016,11,20,13,73.0,73.0,2.0,48.0,1700.0,2.0,3.4,1020.1,-0.6,0.0,E,2.1,Guanyuan,False,Other
32655,2016,11,20,14,79.0,82.0,2.0,52.0,1800.0,2.0,3.0,1019.5,0.1,0.0,ENE,2.6,Guanyuan,False,Other
32656,2016,11,20,15,80.0,92.0,3.0,54.0,2000.0,2.0,3.6,1019.6,-0.8,0.0,ENE,2.4,Guanyuan,False,Other
32657,2016,11,20,16,82.0,91.0,3.0,54.0,2000.0,2.0,3.4,1019.9,0.4,0.0,ENE,2.6,Guanyuan,False,Other
32658,2016,11,20,17,73.0,92.0,2.0,52.0,1700.0,2.0,2.7,1020.0,1.1,0.0,NNE,1.6,Guanyuan,False,Other
32659,2016,11,20,18,46.0,46.0,2.0,46.0,1000.0,2.0,2.4,1020.4,1.1,0.0,NE,2.5,Guanyuan,False,Other
32660,2016,11,20,19,26.0,26.0,2.0,38.0,800.0,9.0,2.2,1021.5,1.0,0.0,NNE,2.8,Guanyuan,False,Other
32661,2016,11,20,20,19.0,19.0,2.0,31.0,700.0,18.0,1.8,1022.4,0.8,0.1,NE,2.6,Guanyuan,True,Other
32662,2016,11,20,21,15.0,15.0,2.0,25.0,600.0,26.0,1.6,1022.5,0.6,0.6,ENE,2.7,Guanyuan,True,Other
32663,2016,11,20,22,15.0,15.0,2.0,23.0,500.0,27.0,1.3,1022.3,0.3,0.5,ENE,3.2,Guanyuan,True,Other
32664,2016,11,20,23,14.0,14.0,2.0,19.0,400.0,32.0,1.0,1022.5,-0.2,0.3,NE,2.6,Guanyuan,True,Other
32665,2016,11,21,0,16.0,16.0,2.0,16.0,300.0,39.0,0.5,1022.3,-1.1,0.3,NE,2.6,Guanyuan,True,Other
32666,2016,11,21,1,15.0,15.0,2.0,15.0,400.0,44.0,0.2,1021.9,-1.6,0.4,NE,3.1,Guanyuan,True,Other
32667,2016,11,21,2,17.0,17.0,2.0,14.0,400.0,46.0,0.0,1022.1,-2.4,0.2,NE,3.5,Guanyuan,True,Other
32668,2016,11,21,3,14.0,14.0,2.0,15.0,300.0,44.0,-0.5,1021.5,-2.7,0.2,NE,3.8,Guanyuan,True,Other
32669,2016,11,21,4,8.0,8.0,2.0,12.0,300.0,48.0,-0.7,1021.9,-2.4,0.2,NNE,3.4,Guanyuan,True,Other
32670,2016,11,21,5,17.0,17.0,2.0,13.0,400.0,48.0,-1.1,1022.8,-2.5,0.7,NE,3.7,Guanyuan,True,Other
32671,2016,11,21,6,7.0,7.0,2.0,17.0,400.0,43.0,-1.1,1024.0,-3.3,0.3,NE,3.8,Guanyuan,True,Other
32672,2016,11,21,7,10.0,10.0,2.0,24.0,400.0,38.0,-1.6,1025.1,-4.3,0.4,NNE,4.0,Guanyuan,True,Other
32673,2016,11,21,8,3.0,6.0,2.0,26.0,500.0,42.0,-2.1,1026.2,-4.9,0.3,NE,3.4,Guanyuan,True,Other
32674,2016,11,21,9,3.0,6.0,2.0,22.0,300.0,50.0,-2.1,1027.5,-5.6,0.3,NNE,2.9,Guanyuan,True,Other
32675,2016,11,21,10,7.0,11.0,2.0,25.0,400.0,43.0,-2.0,1027.8,-5.5,0.0,NE,3.1,Guanyuan,False,Other
32676,2016,11,21,11,3.0,10.0,3.0,22.0,400.0,46.0,-1.9,1027.8,-5.7,0.0,NE,3.2,Guanyuan,False,Other
32677,2016,11,21,12,3.0,8.0,5.0,21.0,400.0,51.0,-0.1,1026.9,-9.0,0.0,NNE,2.5,Guanyuan,False,Other
32678,2016,11,21,13,13.0,13.0,4.0,18.0,400.0,57.0,0.2,1026.9,-10.9,0.0,NNW,4.1,Guanyuan,False,Other
32679,2016,11,21,14,8.0,8.0,4.0,16.0,300.0,60.0,0.0,1027.1,-13.7,0.0,NNW,4.3,Guanyuan,False,Other
32680,2016,11,21,15,7.0,18.0,4.0,19.0,400.0,56.0,-0.2,1028.2,-14.2,0.0,NNW,5.4,Guanyuan,False,Other
32681,2016,11,21,16,9.0,11.0,4.0,20.0,400.0,55.0,-0.7,1028.6,-15.0,0.0,NW,4.3,Guanyuan,False,Other
32682,2016,11,21,17,6.0,30.0,5.0,23.0,400.0,50.0,-1.5,1029.9,-16.9,0.0,NNW,4.1,Guanyuan,False,Other
32683,2016,11,21,18,12.0,39.0,4.0,24.0,500.0,47.0,-2.2,1031.3,-16.7,0.0,NW,4.7,Guanyuan,False,Other
32684,2016,11,21,19,16.0,32.0,4.0,23.0,500.0,47.0,-2.5,1032.1,-16.6,0.0,NNW,3.3,Guanyuan,False,Other
32685,2016,11,21,20,14.0,31.0,4.0,21.0,500.0,48.0,-2.7,1032.7,-16.1,0.0,NW,4.3,Guanyuan,False,Other
32686,2016,11,21,21,5.0,30.0,4.0,18.0,500.0,52.0,-2.9,1033.4,-16.3,0.0,NW,3.6,Guanyuan,False,Other
32687,2016,11,21,22,14.0,31.0,4.0,13.0,400.0,57.0,-3.4,1033.8,-17.4,0.0,NW,4.7,Guanyuan,False,Other
32688,2016,11,21,23,4.0,38.0,3.0,11.0,400.0,57.0,-3.9,1034.4,-17.8,0.0,NW,4.9,Guanyuan,False,Other
32689,2016,11,22,0,9.0,31.0,3.0,9.0,500.0,58.0,-4.4,1035.0,-18.7,0.0,NW,5.2,Guanyuan,False,Other
32690,2016,11,22,1,4.0,26.0,3.0,10.0,900.0,50.0,-5.0,1034.6,-18.5,0.0,NW,3.6,Guanyuan,False,Other
32691,2016,11,22,2,3.0,12.0,4.0,9.0,500.0,46.0,-5.1,1035.2,-18.9,0.0,NW,5.1,Guanyuan,False,Other
32692,2016,11,22,3,3.0,12.0,4.0,7.0,200.0,50.0,-5.2,1035.3,-19.4,0.0,NW,3.7,Guanyuan,False,Other
32693,2016,11,22,4,11.0,19.0,4.0,7.0,200.0,45.0,-5.6,1035.5,-19.4,0.0,NNW,3.6,Guanyuan,False,Other
32694,2016,11,22,5,6.0,21.0,4.0,6.0,200.0,50.0,-5.7,1035.6,-20.2,0.0,NW,4.5,Guanyuan,False,Other
32695,2016,11,22,6,3.0,23.0,5.0,8.0,300.0,53.0,-6.1,1035.8,-20.5,0.0,NNW,3.3,Guanyuan,False,Other
32696,2016,11,22,7,10.0,23.0,6.0,15.0,300.0,46.0,-6.2,1036.2,-20.2,0.0,NW,4.7,Guanyuan,False,Other
32697,2016,11,22,8,8.0,23.0,6.0,25.0,400.0,36.0,-5.9,1036.5,-20.0,0.0,NW,5.3,Guanyuan,False,Other
32698,2016,11,22,9,4.0,18.0,5.0,21.0,400.0,41.0,-5.2,1037.0,-20.1,0.0,NW,4.7,Guanyuan,False,Other
32699,2016,11,22,10,16.0,26.0,6.0,15.0,400.0,47.0,-4.1,1037.2,-20.0,0.0,NW,5.3,Guanyuan,False,Other
32700,2016,11,22,11,10.0,21.0,6.0,16.0,300.0,48.0,-2.9,1036.6,-18.5,0.0,NNW,3.0,Guanyuan,False,Other
32701,2016,11,22,12,3.0,20.0,5.0,16.0,200.0,50.0,-2.6,1035.4,-18.6,0.0,NW,4.3,Guanyuan,False,Other
32702,2016,11,22,13,8.0,10.0,5.0,15.0,100.0,53.0,-1.7,1034.4,-18.3,0.0,NW,3.8,Guanyuan,False,Other
32703,2016,11,22,14,5.0,12.0,4.0,15.0,100.0,55.0,-0.9,1033.1,-17.6,0.0,WNW,4.7,Guanyuan,False,Other
32704,2016,11,22,15,11.0,11.0,4.0,17.0,100.0,53.0,-0.6,1032.5,-18.2,0.0,NW,4.0,Guanyuan,False,Other
32705,2016,11,22,16,8.0,19.0,5.0,21.0,100.0,47.0,-0.3,1032.8,-18.0,0.0,NW,3.4,Guanyuan,False,Other
32706,2016,11,22,17,5.0,24.0,5.0,29.0,200.0,37.0,-1.1,1033.4,-17.3,0.0,NW,3.0,Guanyuan,False,Other
32707,2016,11,22,18,16.0,32.0,7.0,38.0,300.0,26.0,-1.5,1034.1,-17.7,0.0,NW,2.5,Guanyuan,False,Other
32708,2016,11,22,19,20.0,39.0,7.0,51.0,400.0,12.0,-1.5,1034.7,-17.7,0.0,NW,2.3,Guanyuan,False,Other
32709,2016,11,22,20,17.0,33.0,8.0,52.0,500.0,9.0,-1.5,1035.0,-17.7,0.0,NW,2.9,Guanyuan,False,Other
32710,2016,11,22,21,18.0,26.0,8.0,47.0,400.0,13.0,-1.7,1035.0,-17.4,0.0,NNW,2.6,Guanyuan,False,Other
32711,2016,11,22,22,6.0,23.0,9.0,44.0,400.0,16.0,-2.2,1035.2,-17.5,0.0,NNW,2.2,Guanyuan,False,Other
32712,2016,11,22,23,13.0,27.0,9.0,54.0,500.0,4.0,-2.5,1034.9,-17.4,0.0,NNW,2.5,Guanyuan,False,Other
32713,2016,11,23,0,14.0,22.0,8.0,45.0,500.0,11.0,-2.9,1034.6,-17.3,0.0,N,2.5,Guanyuan,False,Other
32714,2016,11,23,1,16.0,19.0,8.0,35.0,500.0,19.0,-3.0,1033.9,-17.4,0.0,N,3.3,Guanyuan,False,Other
32715,2016,11,23,2,3.0,20.0,7.0,36.0,500.0,17.0,-3.3,1033.7,-17.0,0.0,N,2.9,Guanyuan,False,Other
32716,2016,11,23,3,6.0,13.0,7.0,33.0,400.0,21.0,-3.4,1033.0,-17.4,0.0,N,3.1,Guanyuan,False,Other
32717,2016,11,23,4,5.0,15.0,8.0,32.0,400.0,21.0,-3.5,1032.4,-17.9,0.0,NNW,3.0,Guanyuan,False,Other
32718,2016,11,23,5,9.0,17.0,7.0,29.0,400.0,25.0,-3.8,1032.6,-17.4,0.0,N,1.6,Guanyuan,False,Other
32719,2016,11,23,6,8.0,21.0,9.0,40.0,500.0,13.0,-4.2,1032.7,-18.1,0.0,NNE,1.9,Guanyuan,False,Other
32720,2016,11,23,7,13.0,24.0,10.0,38.0,600.0,13.0,-5.1,1033.1,-16.6,0.0,ENE,0.8,Guanyuan,False,Other
32721,2016,11,23,8,8.0,28.0,11.0,48.0,700.0,4.0,-5.2,1033.7,-14.3,0.0,ENE,1.1,Guanyuan,False,Other
32722,2016,11,23,9,44.0,67.0,26.0,54.0,1100.0,2.0,-2.2,1033.7,-17.5,0.0,NW,1.2,Guanyuan,False,Other
32723,2016,11,23,10,52.0,89.0,28.0,55.0,1200.0,7.0,-0.5,1033.2,-14.8,0.0,WNW,1.4,Guanyuan,False,Other
32724,2016,11,23,11,45.0,64.0,17.0,43.0,700.0,20.0,0.6,1032.3,-15.4,0.0,W,3.0,Guanyuan,False,Other
32725,2016,11,23,12,37.0,44.0,16.0,34.0,400.0,32.0,1.4,1031.0,-16.5,0.0,WSW,2.3,Guanyuan,False,Other
32726,2016,11,23,13,52.0,52.0,18.0,33.0,400.0,36.0,2.7,1029.5,-14.0,0.0,SW,1.5,Guanyuan,False,Other
32727,2016,11,23,14,32.0,50.0,15.0,37.0,500.0,35.0,3.3,1028.5,-17.0,0.0,W,2.1,Guanyuan,False,Other
32728,2016,11,23,15,20.0,56.0,13.0,33.0,400.0,39.0,3.4,1028.0,-18.7,0.0,NW,4.4,Guanyuan,False,Other
32729,2016,11,23,16,3.0,38.0,5.0,18.0,100.0,50.0,2.9,1027.9,-18.5,0.0,NW,4.0,Guanyuan,False,Other
32730,2016,11,23,17,11.0,28.0,4.0,22.0,100.0,47.0,2.5,1028.0,-17.7,0.0,NW,3.6,Guanyuan,False,Other
32731,2016,11,23,18,4.0,25.0,4.0,26.0,100.0,42.0,2.2,1028.7,-17.4,0.0,WNW,2.9,Guanyuan,False,Other
32732,2016,11,23,19,8.0,27.0,4.0,30.0,200.0,37.0,1.9,1029.1,-16.6,0.0,WNW,2.6,Guanyuan,False,Other
32733,2016,11,23,20,13.0,28.0,3.0,33.0,200.0,31.0,1.6,1029.5,-17.4,0.0,NW,3.5,Guanyuan,False,Other
32734,2016,11,23,21,22.0,30.0,5.0,45.0,300.0,20.0,0.9,1029.9,-17.4,0.0,NW,2.6,Guanyuan,False,Other
32735,2016,11,23,22,21.0,48.0,8.0,55.0,400.0,6.0,0.3,1030.2,-17.0,0.0,NW,1.3,Guanyuan,False,Other
32736,2016,11,23,23,8.0,21.0,7.0,51.0,400.0,9.0,-1.9,1030.1,-15.0,0.0,SE,0.5,Guanyuan,False,Other
32737,2016,11,24,0,7.0,16.0,8.0,41.0,300.0,20.0,-2.0,1029.8,-14.8,0.0,SSE,0.6,Guanyuan,False,Other
32738,2016,11,24,1,14.0,24.0,11.0,49.0,700.0,10.0,-1.9,1029.3,-15.4,0.0,NNW,1.1,Guanyuan,False,Other
32739,2016,11,24,2,17.0,23.0,6.0,51.0,400.0,4.0,-1.8,1029.0,-16.0,0.0,NE,1.7,Guanyuan,False,Other
32740,2016,11,24,3,12.0,22.0,6.0,54.0,500.0,2.0,-2.6,1028.5,-15.6,0.0,N,1.1,Guanyuan,False,Other
32741,2016,11,24,4,9.0,17.0,7.0,44.0,500.0,11.0,-1.6,1027.6,-16.2,0.0,N,2.0,Guanyuan,False,Other
32742,2016,11,24,5,6.0,23.0,5.0,53.0,500.0,2.0,-2.7,1027.1,-15.7,0.0,NE,1.3,Guanyuan,False,Other
32743,2016,11,24,6,10.0,31.0,7.0,61.0,700.0,2.0,-4.1,1027.2,-13.8,0.0,NE,0.5,Guanyuan,False,Other
32744,2016,11,24,7,18.0,46.0,7.0,65.0,900.0,2.0,-5.6,1027.5,-12.6,0.0,ESE,1.1,Guanyuan,False,Other
32745,2016,11,24,8,53.0,91.0,14.0,73.0,1600.0,2.0,-4.6,1027.9,-10.4,0.0,ENE,1.4,Guanyuan,False,Other
32746,2016,11,24,9,96.0,139.0,23.0,68.0,1400.0,2.0,-1.3,1027.7,-11.7,0.0,ENE,1.2,Guanyuan,False,Other
32747,2016,11,24,10,69.0,100.0,31.0,66.0,1300.0,5.0,0.1,1027.3,-11.3,0.0,NE,1.3,Guanyuan,False,Other
